PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41
-0.15724244814097713,-1.7115033957403138,-4.56394819443289,1.1960718727827364,0.6788359319616133,2.9899511878977383,0.4371485225617271,0.9927621274983076,0.38636159026277606,-2.3648311290467685,-1.5657555824540443,-0.6583345066206578,0.880627456242074,-1.473283057225584,1.3266941303376132,1.3462263922072746,-0.9407262803195686,0.6825746346706829,0.5646095519854176,-0.3049267613365892,-0.8022408964556821,0.9337211394006207,-0.841913298988589,1.754812388235793,-0.9167613197826998,-0.2773870184462414,1.9135008231201829,0.3841611706632361,-1.2249024683656486,1.4502883854987207,-1.1092574141288907,0.7514317421771586,0.2508585690050395,-1.1984907169267707,0.08919516409511356,-0.14756880363984104,-0.2122163907990265,-0.5681752930734445,0.7049288594065929,-0.18120674813644164,0.20823462485635322
6.754543844947567,-0.5697510384949674,1.5652341513535728,4.2852653037099895,1.7362442201473551,2.090703117638393,-0.5954254601123312,-1.8261671864285967,0.15161655128949084,1.2803692692648092,-0.14066755942884374,-0.49757084723929423,-0.7735280118972867,-0.8941669513802986,-0.4561409390771809,2.434373391037877,1.9064354052233727,-0.8314654431418457,-0.8869921763288835,-0.8852964312809946,-2.305584536937314,1.0713809134962653,-0.23097833647422394,-0.22682188579434012,1.3524726305727781,-1.1438863750606807,0.05943927310717368,0.14092512392612822,-0.5243389264923067,0.8540397110257059,0.3670329930852551,0.19142806227188067,-0.08319176130405895,0.07639036774440137,0.602091692008179,0.07626771782168186,0.8148778632138138,0.2379545373847921,-0.327415919894176,1.4394251385585275,0.07879999291395849
-0.8674883180525995,2.981687379563402,-1.8694958553113876,1.4264262137609551,-0.39241316346030636,-1.553294475105391,1.0151274640681291,-1.3862674956174894,0.47946631727432565,1.0257271900097222,-1.5530741403239456,3.0789376113822544,-1.3374233526719266,0.24834162127426412,0.5437601586996267,-1.3525023314536524,-0.911572035492223,-0.11440231206767508,1.5535262632655766,0.324680759699803,0.935086234674055,-0.5203595835182456,-1.3736775561598848,-0.043873342705000755,1.7294971266747379,-0.12795860115996419,0.27684590259119213,-1.4782005026397407,0.03911559816812465,-1.6272623189164923,-0.34660247690801316,1.4338246794798957,-0.17002416926379474,0.7712866794419964,-0.4027832957258924,0.41554182275718476,0.7116252639752737,0.2331177039960734,0.450201714544172,0.23751914058644244,0.5332464501940174
0.2780946691190677,-2.5349303871578317,-0.8197178340622,-1.1809364682749846,0.1815282944972468,-1.2530671549876,-4.688118880289321,1.2430168718432295,-4.2744369781308675,-0.031422109439801366,1.3148353392516983,-0.9959323130885739,-0.05037160909050968,-2.150448072533847,-1.9266706881795344,0.7639615431269622,-0.17918278090726417,-1.8445184937707788,2.0840618683585475,-2.2935784551367284,0.22625902123898056,0.8804835812555711,-0.12850053453150417,-0.12206069097116526,1.1271679925342806,-0.35484156228691754,-0.3759934027246471,-0.33853882021778464,-0.22170640878223086,-0.5727623751253025,0.17803914423572625,-0.6028209687961805,-0.2785859219837461,-0.19966414802497906,-0.34637489705711905,-0.9993163803285708,-0.36633810851534926,-0.8753820764844766,-0.3310735321109018,-0.02240130672895457,0.24691720070002332
1.976629673034914,1.2094483142639132,-1.0817857918734446,2.1210589864919847,-1.485830083867178,-1.2675360425741236,-1.9512478169581184,-2.441970449557922,-0.1330600784554384,-1.5940644068002405,1.0594244785108393,0.4578136953287181,0.4163929327129602,1.4116712908586815,-2.5204977025024307,-0.6950404198084267,-1.017109846900829,-0.9372128308413974,0.034744558623996176,-0.5932593809349417,-1.0339815620930637,-1.1626872069030794,-1.6346999534098705,0.9094963287830031,-0.42783645285879973,1.0099380955858934,1.4050912567457436,-1.351467635223737,0.6565920328261008,-0.20262970166871944,0.09515562072187617,-0.006447770380654572,-1.7659114972637422,-0.9852420186918417,1.2583219571541782,0.027115121447761445,0.4948457146601064,0.3170433558986078,0.7709384597631032,0.44092193989968614,0.7037809971428488
0.07440197247982641,-1.2835410598148238,1.101391741439612,0.454969657236,0.09969758274833629,-1.8380777366188688,0.8977272597864189,-0.09341802885960754,1.5250209512358415,-0.6576613462735758,-0.4876370898170498,-1.5323606289696556,0.605061548878952,2.1958742851387125,0.5768658248850024,1.6099675847168147,0.560425982006667,-2.7204868056664187,2.3303314868606173,-0.7498225404004942,0.8278237953243193,0.5564455992682117,-2.081776762492149,0.6794652187836768,0.9946813640302086,0.7782725911744937,-0.33849250231803163,0.8704852104099547,0.5042498497564575,-0.7708458418569674,-0.8286698350248717,0.30555449465524404,-1.6862523364246003,-0.2657268584179052,0.47505968287517186,1.676768693690411,0.9176632849364891,-0.6136681907872275,0.07039856061146389,0.9029940025320732,-0.3919650413704406
-1.1928024342401642,-1.0875021093395045,2.920580160946885,2.1933295826282238,0.13287431543587708,-0.6756179088998445,-0.9781569164508307,-1.1239422193933861,0.8298433983083787,2.6722586142538205,-0.7098942811568126,-1.0957469812805685,0.44708507397950076,1.577665981607008,-1.721878772513996,-1.7940725376491522,-1.7136869086152655,-1.8940510293340447,0.5353462127754022,0.22607787019666548,-0.16914435088899082,-0.4957746394420805,-0.4785955633325355,-0.05159280106667074,2.051735933522986,-0.4116756818257766,1.3357694124217132,0.40423837389686096,0.4773004769427995,0.5849833256832598,-1.5260416862791684,0.36930586557392087,1.1413005524702922,1.0608272170929882,-0.6348769293024996,-0.195278097103804,-0.6945767537996743,-0.739500815991717,0.03235221906354807,-0.07369134502903309,0.2866045156971216
7.941766327977509,1.5089933957345034,-1.0902693208668932,-0.23432320432025042,0.7588905804869187,-1.6159521707763218,0.369856594528077,2.641934885339736,-0.8541834996909097,-0.874940173514556,-0.12913672247656768,0.5851068472569515,-1.1809846451685428,0.6057263292320403,0.876269454270735,0.9397076610629305,0.9425729851935218,-1.4998112823082501,-1.0083565459114523,1.145725133027344,-0.21853558099024917,2.403507686897731,0.685820854622998,1.0949602716621583,1.024962707451081,0.3392983979484466,0.5308138930206624,0.16938500667619777,-2.2337045770692914,-0.7588003880239673,1.5577440090662247,-0.20580548504868978,0.6455891170939905,0.13426310967080587,0.11518614573150109,-0.8896884895480358,-1.5242230578943736,-0.009667446379506148,-0.463977015059721,0.42017025406578407,-0.6730276217508584
2.339491863428788,0.37657393565591274,-0.1613387615408259,-1.73152838577405,1.2843663887043903,-0.9923399297893579,-1.898214854099357,1.9044863683981854,-0.5622957412708157,0.20372036171184446,1.3994074259663067,-0.1285672516880653,-0.5713962571999005,1.8738581580266944,0.23108823744090906,-2.3538735046630217,-1.8400354678777726,0.7582159996294952,-0.5789489872948369,-0.139758699287358,-0.7829402968303176,0.7213285138523967,-0.308862540816855,0.08736925118290549,-0.7020580842334885,0.27362798063253774,-0.06026595889435068,0.5153981145238994,1.5558994845519343,1.5301825904081048,1.4241783873832412,0.49671096689600375,0.845191298333169,-1.080605388787784,-0.3386936782989461,-0.10852517458490825,0.48675394326383675,0.13132815606739226,0.22284427875299323,-0.178230833529067,-1.4507732729820402
-4.667196414531206,-0.04246638399809269,-2.4578274878825117,-1.958391302937164,-0.5693100628140421,0.5044230492589001,1.4961801554907188,-0.8855571839450039,-1.2526457685701375,3.1986936372121413,0.4037404942520502,2.9375743028342476,2.701088922862769,-3.2395802837206573,-1.2011724345450896,2.715949623880618,0.048915948404413094,0.8160473746629985,-0.2697381436404904,1.294396461571583,-1.1605353649078376,-1.281400552573497,-0.20228378583702014,-0.34118693639842484,-1.218755655337693,0.9248079645036557,-0.903026560519909,1.6422482929234805,-0.19269335426170978,0.6052331990036003,0.2106194741857463,0.09741353080069479,1.2557179297490448,0.2578496217529721,-0.4813130089628804,0.6547081605672301,0.5538856107035289,-0.8250527205509002,0.31613285929269613,0.6404242353498428,-0.25004095322678327
1.6493036310482594,0.7459055237438365,-0.02845435221387709,-1.6537645771411864,-0.1328681010206889,2.3195796716389765,-2.004288929770971,-2.8572704352781533,0.8846504025425408,-0.4192056972449557,3.0344729812511324,-1.3976283216251006,1.1971775438231307,-0.7000072003450796,0.6852962512267217,0.5361636230215303,0.40346355579872756,-2.2192370811295548,-1.2586304894621303,3.191722460646477,1.1785953516821046,-1.1262568032140423,0.15240321169865195,0.21205964772663533,-0.9394841116393308,-0.39960205454857045,-0.22611715924349293,-0.5397332333513641,-0.31347835231448606,-1.100078620819627,-1.366943892209805,-0.4159793678309519,-0.19713178390208014,0.04439781219838139,-0.7751618250466434,-0.519081769453888,-0.47257673939958855,-0.03440168172004676,-0.6583193807887814,0.033892770040338055,0.13337600528408164
